date,media_source,pred_14,pred_28,pred_56,pred_63,pred_70,pred_77,pred_84,pred_91,pred_98,pred_100,pred_105,pred_112,pred_119,pred_126,pred_133,pred_140,pred_147,roas_d100_error,pred_payback,pb_window_error
20240119,All,0.2802,0.3896360975738518,0.5206595226477413,0.5412699490638588,0.5618803754799763,0.5824908018960937,0.6031012283122111,0.6237116547283286,0.6443220811444461,0.6502107744061939,0.6649325075605635,0.685542933976681,0.7061533603927984,0.7267637868089158,0.7473742132250334,0.7679846396411508,0.7885950660572683,0.08843155671827682,260,30.0
20240118,All,0.328,0.45610506782378085,0.609480097888862,0.6336065071125827,0.6577329163363034,0.681859325560024,0.7059857347837446,0.7301121440074653,0.7542385532311859,0.7611318130093918,0.7783649624549066,0.8024913716786273,0.8266177809023478,0.8507441901260685,0.8748705993497892,0.8989970085735098,0.9231234177972305,0.08872894501846822,208,24.0
20240117,All,0.3421,0.5246333027184146,0.7010524093104689,0.7288037294485448,0.7565550495866207,0.7843063697246967,0.8120576898627726,0.8398090100008486,0.8675603301389245,0.8754892787498034,0.8953116502770004,0.9230629704150765,0.9508142905531524,0.9785656106912284,1.0063169308293043,1.0340682509673802,1.061819571105456,0.08903554665850874,131,15.0
20240116,All,0.3622,0.5036623645297971,0.6730295471199569,0.6996715758420046,0.7263136045640521,0.7529556332860998,0.7795976620081474,0.8062396907301951,0.8328817194522427,0.840493727658542,0.8595237481742902,0.8861657768963379,0.9128078056183855,0.9394498343404332,0.9660918630624807,0.9927338917845284,1.019375920506576,0.08894172074789387,172,20.0
20240115,All,0.3887,0.5112507306388165,0.6831696627319339,0.7102130902521995,0.7372565177724651,0.7642999452927308,0.7913433728129965,0.8183868003332622,0.8454302278535278,0.8531569214307465,0.8724736553737934,0.8995170828940591,0.9265605104143247,0.9536039379345904,0.9806473654548561,1.0076907929751218,1.0347342204953873,0.08001344947274812,166,17.0
20240114,All,0.3512,0.4764834011304912,0.6367110792016686,0.6619154330555616,0.6871197869094546,0.7123241407633477,0.7375284946172408,0.7627328484711339,0.787937202325027,0.7951384462832821,0.81314155617892,0.8383459100328131,0.8635502638867061,0.8887546177405992,0.9139589715944922,0.9391633254483853,0.9643676793022784,0.07987356549303046,193,20.0
20240113,All,0.3282,0.42837909604028374,0.5724306783827442,0.5950904778523447,0.6177502773219452,0.6404100767915458,0.6630698762611463,0.6857296757307468,0.7083894752003473,0.7148637036202332,0.7310492746699478,0.7537090741395484,0.776368873609149,0.7990286730787495,0.82168847254835,0.8443482720179505,0.867008071487551,0.07968002110142113,230,24.0
20240112,All,0.2699,0.3678497453225108,0.49154704607267563,0.5110050484378701,0.5304630508030647,0.5499210531682591,0.5693790555334536,0.588837057898648,0.6082950602638425,0.6138544895110409,0.627753062629037,0.6472110649942314,0.6666690673594259,0.6861270697246205,0.7055850720898149,0.7250430744550094,0.7445010768202038,0.07943648538591268,276,29.0
20240111,All,0.2415,0.32578697617965163,0.43533977616228914,0.45257280087865903,0.469805825595029,0.48703885031139893,0.5042718750277689,0.5215048997441388,0.5387379244605087,0.543661645808043,0.5559709491768787,0.5732039738932486,0.5904369986096186,0.6076700233259885,0.6249030480423585,0.6421360727587284,0.6593690974750983,0.07926724870225427,309,32.0
20240110,All,0.3274,0.4624624780828715,0.617975322564873,0.6424380172024913,0.6669007118401095,0.6913634064777276,0.7158261011153458,0.7402887957529641,0.7647514903905823,0.7717408317156161,0.7892141850282005,0.8136768796658187,0.838139574303437,0.8626022689410552,0.8870649635786734,0.9115276582162917,0.9359903528539099,0.07981715326514432,204,21.0
20240109,All,0.2685,0.3970315038606461,0.5305417915931606,0.5515434098881629,0.5725450281831651,0.5935466464781675,0.6145482647731697,0.635549883068172,0.6565515013631743,0.6625519637331749,0.6775531196581766,0.6985547379531788,0.719556356248181,0.7405579745431834,0.7615595928381856,0.7825612111331879,0.8035628294281902,0.07955389620167569,254,26.0
20240108,All,0.3349,0.4301,0.5747302729012388,0.5974811023463775,0.6202319317915161,0.6429827612366549,0.6657335906817935,0.6884844201269322,0.711235249572071,0.7177354865563963,0.7339860790172096,0.7567369084623483,0.779487737907487,0.8022385673526257,0.8249893967977644,0.847740226242903,0.8704910556880417,0.05978688526073653,228,18.0
20240107,All,0.4026,0.582,0.7777098786991885,0.8084957023147912,0.8392815259303938,0.8700673495459965,0.9008531731615992,0.931638996777202,0.9624248203928046,0.9712207699972625,0.9932106440084073,1.02399646762401,1.0547822912396128,1.0855681148552154,1.116353938470818,1.1471397620864208,1.1779255857020234,0.06024542097826358,107,8.0
20240106,All,0.3805,0.5353,0.7153060104255595,0.7436215626273329,0.7719371148291063,0.8002526670308797,0.8285682192326531,0.8568837714344265,0.8851993236361999,0.8932894814081352,0.9135148758379734,0.9418304280397468,0.9701459802415202,0.9984615324432936,1.026777084645067,1.0550926368468403,1.0834081890486138,0.060104449167805954,126,10.0
20240105,All,0.3089,0.4677,0.6249740726247602,0.6497138143859584,0.6744535561471567,0.6991932979083549,0.7239330396695531,0.7486727814307514,0.7734125231919496,0.7804810208380063,0.798152264953148,0.8228920067143461,0.8476317484755443,0.8723714902367427,0.8971112319979409,0.9218509737591392,0.9465907155203374,0.059900387189498985,200,16.0
20240104,All,0.3131,0.431,0.5759329170435571,0.5987313534324312,0.6215297898213055,0.6443282262101796,0.6671266625990537,0.6899250989879279,0.712723535376802,0.7192373743450517,0.7355219717656761,0.7583204081545504,0.7811188445434245,0.8039172809322986,0.8267157173211728,0.849514153710047,0.872312590098921,0.059789602062222856,228,18.0
20240103,All,0.3662,0.4653,0.621767021578578,0.646379811489815,0.670992601401052,0.695605391312289,0.720218181223526,0.7448309711347629,0.769443761046,0.7764759867349248,0.7940565509572369,0.818669340868474,0.8432821307797109,0.867894920690948,0.8925077106021849,0.917120500513422,0.9417332904246589,0.05989314238553542,201,16.0
20240102,All,0.347,0.4598,0.6144175295977437,0.6387393881861527,0.6630612467745619,0.687383105362971,0.7117049639513802,0.7360268225397892,0.7603486811281983,0.7672977835820295,0.7846705397166075,0.8089923983050166,0.8333142568934258,0.8576361154818348,0.8819579740702439,0.9062798326586531,0.9306016912470622,0.05987653970978559,206,16.0
20240101,All,0.2954,0.4316,0.5805697903242538,0.6040032404876197,0.6274366906509854,0.6508701408143512,0.674303590977717,0.6977370411410828,0.7211704913044485,0.727865762779696,0.7446039414678144,0.7680373916311801,0.791470841794546,0.8149042919579117,0.8383377421212774,0.8617711922846433,0.8852046424480091,0.0857412683304443,223,25.0
20231231,All,0.3727,0.5045,0.661415510191102,0.6860988488728484,0.7107821875545949,0.7354655262363412,0.7601488649180876,0.7848322035998341,0.8095155422815804,0.8165679247620794,0.8341988809633268,0.8588822196450733,0.8835655583268196,0.908248897008566,0.9329322356903125,0.9576155743720589,0.9822989130538052,0.06163745083421279,185,15.0
20231230,All,0.2815,0.387,0.5109525377650432,0.5304506897730276,0.5499488417810119,0.5694469937889962,0.5889451457969805,0.6084432978049649,0.6279414498129492,0.633512350386659,0.6474396018209335,0.6669377538289178,0.6864359058369022,0.7059340578448865,0.7254322098528709,0.7449303618608552,0.7644285138688396,0.08549657117876612,268,30.0
20231229,All,0.3285,0.4556,0.6014732637120639,0.6244196198016021,0.6473659758911402,0.6703123319806784,0.6932586880702165,0.7162050441597547,0.7391514002492928,0.7457075019891609,0.7620977563388309,0.7850441124283691,0.8079904685179072,0.8309368246074454,0.8538831806969835,0.8768295367865218,0.8997758928760599,0.08578753928826992,217,24.0
20231228,All,0.4645,0.649,0.8592903322411466,0.8923697103464955,0.9254490884518444,0.9585284665571933,0.9916078446625421,1.0246872227678911,1.05776660087324,1.0672178517604824,1.090845978978589,1.1239253570839378,1.1570047351892867,1.1900841132946356,1.2231634913999845,1.2562428695053334,1.2893222476106823,0.06210349815156914,86,7.0
20231227,All,0.3641,0.532,0.7024654208568324,0.7292802061601542,0.7560949914634763,0.7829097767667981,0.8097245620701201,0.836539347373442,0.863354132676764,0.8710154999062845,0.8901689179800859,0.9169837032834078,0.9437984885867298,0.9706132738900517,0.9974280591933736,1.0242428444966956,1.0510576298000174,0.06173868823187091,159,13.0
20231226,All,0.3014,0.4114,0.5965455866588043,0.6256696115264814,0.6547936363941584,0.6839176612618355,0.7130416861295126,0.7421657109971896,0.7712897358648667,0.7796108858270602,0.8004137607325438,0.8295377856002208,0.8586618104678979,0.887785835335575,0.916909860203252,0.9460338850709291,0.9751579099386063,0.061568734561045044,193,15.0
20231225,All,0.2396,0.3187,0.41456001026055,0.4296391129981646,0.4447182157357792,0.45979731847339383,0.4748764212110084,0.489955523948623,0.5050346266862377,0.5093429417541275,0.5201137294238523,0.5351928321614668,0.5502719348990814,0.5653510376366961,0.5804301403743107,0.5955092431119253,0.6105883458495399,0.08517454890265193,326,36.0
